alias,id,variation-id,name2>text
Gadget_PungNyeon_SniperGun,8004000,1,Shoot Sniper Rifle
Gadget_PungNyeon_MachineGun,8004100,1,Shoot Machine Gun
Gadget_IronHammerA_In02_BFF,8004200,1,Swing Giant Hammer
Gadget_HuekUmm_FlameThrower_BFF,8004210,1,Shoot Flamethrower
Gadget_Epic6_FlameThrower_Water_BFF,8004220,1,Spray Pesticide
Gadget_Q_Rifle_0003_BFF,8004230,1,Shoot Rifle
Gadget_Arena_Launcher_01_Shoot_BFF,8004240,1,Shoot Grenade Launcher
Gadget_Arena_Launcher_01_Bomb_BFF,8004250,1,Shoot Grenade Launcher
Gadget_Arena_MachineGun_01_BFF,8004260,1,Shoot Machine Gun
Gadget_EffectBall_dispell,8004270,1,X
Gadget_BombS_Majeok,8004280,1,Throw Brigand Bomb.
Gadget_Torchlight_Majeok,8004290,1,Throw Torch
Gadget_Launcher_Majeok_Bomb,8004300,1,Fire Grenade Launcher
Gadget_Launcher_Majeok_Flame,8004310,1,Shoot Flame
Gadget_EffectBall_Majeok,8004320,1,Throw Fervor
Gadget_EffectBall_RainbowLake,8004330,1,Throw Fervor
Gadget_Q_MachineGun_02,8004340,1,Shoot Machine Gun
Gadget_Q_Launcher_03,8004350,1,Shoot Grenade Launcher
Gadget_Q_Launcher_03_Bomb,8004360,1,Shoot Grenade Launcher
Gadget_Q_FlameThrower_01,8004370,1,Shoot Flamethrower
GadGet_Q_FreezingThrower_01,8004380,1,Frost-thrower
Gadget_Q_FlameThrower_02,8004390,1,Shoot Flamethrower
Gadget_PungNyeon_EffectBall,8004400,1,Throw Fervor
Gadget_Haobang_MachineGun_01,8004410,1,Shoot Machine Gun
Gadget_JackPot_EffectBall,8004420,1,Throw Purifying Orb
Gadget_BombS_HeaSang50Lv,8004430,1,Throw Bomb
Gadget_BFF_PigTribeC_BombA,8004440,1,Throw Giant Bomb
Gadget_BFF_BoneMaskBigALeader_BombA,8004450,1,Throw Giant Bomb
Gadget_BFF_HumanNotEVE_BombA,8004460,1,Throw Bomb
Gadget_BFF_PigTribeC_FlameThrower,8004470,1,Shoot Flames.
Gadget_BFF_BoneMaskBigALeader_FlameThrower,8004480,1,Use Flame Thrower
Gadget_BFF_PigTribeC_BombB,8004490,1,Throw Greater Giant Bomb
Gadget_BFF_BoneMaskBigALeader_BombB,8004500,1,Throw Greater Giant Bomb
Gadget_BFF_HumanNotEVE_BombB,8004510,1,Throw Bomb
Gadget_Q_Birthday_Rifle,8004520,1,Shoot Rifle
Gadget_EffectBall_China_01,8004550,1,Toxin
Gadget_EffectBall_China_02,8004560,1,Frost Orb
Gadget_EffectBall_China_03,8004570,1,Purifier
Gadget_DK_TimeBomb_01,8004580,1,Flame Bomb
Gadget_DK_IceBomb_01,8004590,1,Frost Bomb
Gadget_DK_PoisonBomb_01,8004600,1,Poison Bomb
Gadget_DK_SmokeBomb_01,8004610,1,Smoke Bomb
Gadget_DK_FlameThrower_01,8004620,1,Flamethrower
Gadget_DK_FreezingThrower_01,8004630,1,Frostspewer
Gadget_DK_Launcher_01,8004640,1,Grenade Launcher
Gadget_DK_MachineGun_01,8004650,1,Machine Gun
Gadget_DK_ShockGun_01,8004660,1,Shock Fire
Gadget_Q_DK_TimeBomb_01,8004670,1,Bomb
Gadget_DK_EffectBall_01,8004680,1,Attack Power Bonus.
Gadget_DK_EffectBall_02,8004681,1,Critical Bonus
Gadget_DK_EffectBall_03,8004682,1,Defense Bonus
Gadget_Q_FlameThrower_03,8004690,1,Shoot Flamethrower
Gadget_SniperRifleA_Jr01,8004700,1,Shoot Sniper Rifle
Gadget_SniperRifleA_Jr01_2,8004710,1,Fire Concussive Blast
Gadget_SniperRifleA_Jr02,8004720,1,Shoot Sniper Rifle
Gadget_SniperRifleA_Jr02_2,8004730,1,Fire Concussive Blast
Gadget_TimeBombBig_Jr01,8004740,1,Throw Bomb
Gadget_FireGun_Jr01,8004750,1,Shoot Flamethrower
Gadget_FireGun_Jr01_2,8004760,1,Frostspewer
Gadget_FireGun_Jr02,8004770,1,Shoot Flamethrower
Gadget_FireGun_Jr02_2,8004780,1,Frostspewer
Gadget_MachineGunA_Gold_Jr01,8004790,1,Shoot Machine Gun
Gadget_MachineGunA_Gold_Jr01_2,8004800,1,Fire Concussive Blast
Gadget_Capturerifle_Gold_Jr01,8004810,1,Shoot Grenade Launcher
Gadget_Capturerifle_Gold_Jr01_2,8004820,1,Fire Concussive Blast
Gadget_RedBall_Jr01,8004830,1,Flame Bomb
Gadget_BlueBall_Jr01,8004840,1,Frost Shot
Gadget_EffectBall_MushRoom,8004850,1,Golden Metabolism
Gadget_FireGun_Jr01_3,8004860,1,Fire Concussive Blast
Gadget_FireGun_Jr02_3,8004870,1,Fire Concussive Blast
Gadget_NightWindPlain_Thrower_01,8004880,1,Spray Crop Duster
Gadget_NightWindPlain_Thrower_02,8004890,1,Spray Crop Duster
Gadget_NightWindPlain_Thrower_03,8004900,1,Shoot Purifying Plant Stimulant
Gadget_NightWindPlain_Bomb,8004910,1,Throw Cordycep Woodfiend Sap
Gadget_BC02_Bomb_Ice_01,8004920,1,Throw Ice Bomb
Gadget_BC02_Launcher_01_Shoot,8004921,1,Shoot Grenade Launcher
Gadget_BC02_Launcher_01_Bomb,8004922,1,Shoot Grenade Launcher
Gadget_BC02_MachineGun_01,8004923,1,Shoot Machine Gun
Gadget_SacrificeGrave_Shield_01,8004924,1,Recharge
Gadget_SacrificeGrave_Shield_01_Counter,8004925,1,Recharge
Gadget_SacrificeGrave_Shield_01_Throw,8004926,1,Throw Shield
Gadget_ElectricBall_Bomb_01,8004927,1,Electric Explosion
Gadget_SacrificeGrave_Shield_01_Throw_Easy,8004928,1,Throw Shield
Gadget_Launcher_In08,8005000,1,Shoot Ice Cannon
Gadget_Launcher_In09,8005010,1,Shoot Grenade Launcher
Gadget_PaCheon_EffectBall_01,8005020,1,X
Gadget_PaCheon_RedBall_01,8005030,1,X
Gadget_PaCheon_EffectBall_02,8005040,1,X
Gadget_PaCheon_EffectBall_03,8005050,1,X
Gadget_BuyuDong_Thunderbolt,8005060,1,Throw Lightning Conductor
Gadget_BuyuDong_BarrierBall,8005061,1,Refresh Spirit
Gadget_BuyuDong_RushBall,8005062,1,Lightning Explosion
Gadget_BuyuDong_DispelBall,8005063,1,Lightning Explosion
Gadget_BuyuDong_BarrierBall2,8005064,1,Refresh Spirit
Gadget_BuyuDong_SpeedBall,8005065,1,Refresh Spirit
Gadget_BuyuDong_Thunderbolt_CN,8005066,1,Throw Lightning Conductor
Gadget_BuyuDong_DispelBall3,8005067,1,X
Gadget_Event_Gadget_01,8005070,1,Launch Frost
Gadget_Event_Gadget_01_bomb,8005071,1,Shoot Sniper Rifle
Gadget_Event_Gadget_02,8005072,1,Machine Gun
Gadget_Event_Gadget_02_bomb_midair,8005073,1,Fire Grenade Launcher
Gadget_Event_Gadget_03,8005074,1,Launch Fire
Gadget_Event_Gadget_03_bomb,8005075,1,Shoot Sniper Rifle
Gadget_Event_Gadget_04,8005076,1,Launch Frost
Gadget_Event_Gadget_04_bomb,8005077,1,Shoot Sniper Rifle
Gadget_Q_Epic7_SniperGun,8005100,1,Shoot Sniper Rifle
Gadget_Q_Epic7_Bomb,8005101,1,Throw Time Bomb
Gadget_Q_Magi_Bomb_01,8005110,1,X
Gadget_Q_Epic7_RedBall_Prison,8005120,1,Flame Bomb
Gadget_TX_SnowBall_In_01,8005130,1,Throw Snowball
Gadget_TX_SnowBall_In_02,8005131,1,Throw Big Snowball
Gadget_TX_SnowBall_In_03,8005132,1,Throw Piece of Ice
Gadget_TX_BombA_In_01,8005133,1,X
Gadget_TX_BombBoxA_In_01,8005134,1,Throw a fireworks chest.
Gadget_TX_Q_SnowBall_0001,8005135,1,X
Gadget_TX_Q_SnowBall_0002,8005136,1,X
Gadget_TX_Q_SnowBall_0003,8005137,1,X
Geonwon_FlameThrower_Water,8005138,1,Spray Pesticide
QA_Gadget_TX_BombA_In_01,8005139,1,
Gadget_VT_TimingTest_01_in_01,8005140,1,X
Gadget_VT_TimingTest_01_in_02,8005141,1,X
Gadget_VT_TimingTest_01_in_03,8005142,1,X
Gadget_VT_TimingTest_01_in_04,8005143,1,X
Gadget_CTF_Pipe_01,8005150,1,Reflection
Gadget_CTF_Pipe_02,8005151,1,Swiftness
Gadget_CTF_Pipe_03,8005152,1,Invincibility
Gadget_SecretHall_RootBall,8005160,1,X
Gadget_SecretHall_DispelBall,8005161,1,X
Gadget_SecretHall_Magi_Bomb,8005162,1,X
Gadget_SecretHall_DispelBall2,8005163,1,X
Gadget_TX_Toad_EffectBall,8005170,1,X
Gadget_TX_Toad_DispelBall,8005171,1,X
Gadget_TX_BlueBall_In_01,8005180,1,Twinge
Gadget_TX_BlueBall_In_01_2,8005181,1,Twinge
Gadget_TX_BlueBall_In_03,8005182,1,Tag
Gadget_TX_BlueBall_In_04,8005183,1,Freeze
Gadget_TX_BlueBall_In_05,8005184,1,Tag
Gadget_SpeargunA_In01_Throw,8005185,1,Fire
Gadget_SpeargunA_In01_ReelIn,8005186,1,Wind
Gadget_SpeargunA_In01_ReelOut,8005187,1,Unwind
Gadget_SpeargunA_In01_Catch,8005188,1,Hook
Gadget_Shield_FishmanCArmor_In01,8005189,1,Block
Gadget_TreeVill_Bomb,8005190,1,Throw Orb
Gadget_TreeVill_Root_Bomb,8005191,1,Binding Bomb
Gadget_TreeVill_DispelBall1,8005192,1,X
Gadget_TreeVill_DispelBall2,8005193,1,X
Gadget_TreeVill_DispelBall3,8005194,1,X
Gadget_Q_Epic8_Thunderbolt,8005195,1,Throw Spear
Gadget_RoomOfMemory_DispelBall1,8005196,1,X
Gadget_RoomOfMemory_DispelBall2,8005197,1,X
Gadget_RoomOfMemory_DispelBall3,8005198,1,X
Gadget_Sujangko_EffectBall_DispelBall1,8005199,1,X
Gadget_Sujangko_EffectBall_DispelBall2,8005200,1,X
Gadget_Desperado_DongjinA_PoisonDispel,8005201,1,X
Gadget_Desperado_YuksonFish_EmberDispel,8005202,1,X
Gadget_Desperado_Valara_IceDispel,8005203,1,X
Gadget_TombOfEmperor_DispelBall1,8005204,1,X
Gadget_TombOfEmperor_DispelBall2,8005205,1,X
Gadget_TombOfEmperor_DispelBall3,8005206,1,X
Gadget_TombOfEmperor_DispelBall4,8005207,1,X
Gadget_EventHongsil_MachineGun,8005208,1,Ratatatat
Gadget_EventHongsil_Barrier,8005209,1,Shield
Gadget_EventHongsil_LaserGun,8005210,1,Particle Cannon
Gadget_TombOfEmperor_HeatBall,8005211,1,X
Gadget_EventHongsil_DispelBall1,8005212,1,X
Gadget_EventHongsil_DispelBall2,8005213,1,X
Gadget_CursedPirate_Bomb,8005214,1,Throw Bomb
Gadget_CursedPirateShip_DispelBall1,8005215,1,X
Gadget_CursedPirateShip_DispelBall2,8005216,1,X
Gadget_CursedPirateShip_DispelBall3,8005217,1,X
Gadget_PalaceOfSnow_DispelBall1,8005218,1,X
Gadget_FurnaceOfHell_DispelBall1,8005219,1,X
Gadget_BBA_Snow_Get,8005220,1,X
Gadget_Hatchery_DispelBall1,8005221,1,X
Gadget_Hatchery_DispelBall2,8005222,1,X
Gadget_Hatchery_DispelBall3,8005223,1,X
Gadget_Hatchery_DispelBall4,8005224,1,X
Gadget_RoomOfWeapon_DispelBall1,8005225,1,X
Gadget_RoomOfWeapon_DispelBall2,8005226,1,X
Gadget_RoomOfWeapon_DispelBall3,8005227,1,X
Gadget_RedFlower_DispelBall1,8005228,1,X
Gadget_RedFlowerB3_DispelBall1,8005229,1,X
Gadget_RedFlowerN4_DispelBall1,8005230,1,X
Gadget_ChoenMuGung_B2_DispelBall1,8005231,1,X
Gadget_ChoenMuGung_B2_DispelBall2,8005232,1,X
Gadget_ChoenMuGung_B1_DispelBall1,8005233,1,X
Gadget_ChoenMuGung_B1_DispelBall2,8005234,1,X
Gadget_ChoenMuGung_N1_DispelBall1,8005235,1,X
Gadget_BirdManCliff_N1_DispelBall1,8005236,1,
Gadget_BirdManCliff_B1_DispelBall1,8005237,1,
Hanger_B2_EffectBall1,8005238,1,X
Gadget_Hanger_B2_DispelBall1,8005239,1,X
Gadget_Hanger_B1_DispelBall1,8005240,1,X
Gadget_Hanger_N1_DispelBall1,8005241,1,X
Gadget_MechaKing_DispelBall1,8005242,1,
Gadget_Common_DispelBall1,8005243,1,X
Gadget_FrozenArk_B2_SawDashSlash,8005244,1,Rush and Slash
Gadget_FrozenArkCrystal_EffectBall,8005245,1,Throw Power Crystal
Gadget_FrozenArk_B2_Buff1,8005246,1,X
Gadget_Sundowon_Bomb,8005247,1,Wind Breaker
Gadget_Sundowon_DispelBall1,8005248,1,X
Gadget_LR_FrozenArk_B2_SawDashSlash,8005249,1,Rush and Slash
GB_Item_Resurrection_Action,9000000,1,
GB_Cash_Item_HealPotion_001,9000001,1,
GB_Cash_Item_HealPotion_001_Duel,9000002,1,
GB_Cash_Item_HealPotion_002,9000003,1,
GB_Cash_Item_HealPotion_002_Duel,9000004,1,
GB_Cash_Item_HealPotion_003,9000005,1,
GB_Cash_Item_HealPotion_003_Duel,9000006,1,
GB_Cash_Item_HealPotion_004,9000007,1,
GB_Cash_Item_HealPotion_004_Duel,9000008,1,
GB_Cash_Item_HealPotion_005,9000009,1,
GB_Cash_Item_HealPotion_005_Duel,9000010,1,
GB_Cash_Item_HealPotion_006,9000011,1,
GB_Cash_Item_HealPotion_006_Duel,9000012,1,
GB_Cash_Item_Food_001,9000013,1,
GB_Cash_Item_Food_002,9000014,1,
GB_Cash_Item_Food_003,9000015,1,
GB_Cash_Item_Food_004,9000016,1,
GB_Cash_Item_Food_005,9000017,1,
GB_Cash_Item_Food_006,9000018,1,
GB_Item_Cash_Alcohol_0001,9000019,1,
GB_Item_Cash_Alcohol_0002,9000020,1,
GB_Item_Cash_Food_0007_exp,9000021,1,
GB_Item_Cash_Food_0008,9000022,1,
GB_Item_Cash_Food_0009,9000023,1,
GB_Item_Cash_Food_0010,9000024,1,
GB_Cash_Item_HealPotion_001_next,9000025,1,
GB_Cash_Item_HealPotion_001_Duel_next,9000026,1,
GB_Item_RefillVitalPotion_001,9000027,1,
GB_Item_RefillVitalPotion_002,9000028,1,
GB_Item_DispelPoison_001,9000029,1,
GB_Item_Skillbook_Food_0001,9000030,1,
Item_BMPotion_0003,9000031,1,Fortune Potion Effect
Duel_Item_BMPotion_0003,9000032,1,Fortune Potion Effect
Item_Event_Food_3rd_Birthday_0001,9000033,1,
Item_Event_Food_3rd_Birthday_0002,9000034,1,
Item_Event_Food_3rd_Birthday_0003,9000035,1,
Item_Event_3rd_Birthday_firework_0001,9000036,1,
Item_Event_3rd_Birthday_firework_0002,9000037,1,
GB_Item_Event_Food_Valentine_2017,9000038,1,
Item_Event_Food_Christmas_2017,9000039,1,
GB_Item_Resurrection_Action_02,9000040,1,
TWN_Item_ProduceCook_001,9900001,1,
TWN_Item_ProduceCook_002,9900002,1,
TWN_Effect_Item_ProduceCook1_001_01,9900003,1,
TWN_Effect_Item_ProduceCook1_002_01,9900004,1,
TWN_Effect_Item_ProduceCook_003,9900005,1,
TWN_Item_EventFood_001,9900006,1,
TWN_Item_BMPotion_0001,9900007,1,
TWN_Duel_Item_BMPotion_0001,9900008,1,
TWN_Item_Event_BirthdayCake_Lv1,9900009,1,
TWN_Item_Skill_GuildBattlezone,9900010,1,
TWN_Effect_Item_ProduceCook1_002_02,9900011,1,
TWN_Item_Event_Talisman_0001,9900012,1,
TWN_ItemSkill_buyou_HpPotion_0001,9900013,1,
TWN_Item_Skill_Event_Buff_01,9900014,1,
TWN_Item_Skill_Event_Buff_02,9900015,1,
TWN_Item_Skill_Event_Buff_03,9900016,1,
TWN_Item_Skill_Event_Buff_04,9900017,1,
TWN_Item_BMPotion_0002,9900018,1,Fortune Potion Effect
TWN_Duel_Item_BMPotion_0002,9900019,1,Fortune Potion Effect
Item_Event_Frenzy_Elixir,9900020,1,
Item_Event_Bulwark_Elixir,9900021,1,
Item_Event_Reduce_Elixir,9900022,1,
TWN_Item_Event_ExpBoost_0001,9900023,1,
TWN_Item_Event_ExpBoost_0002,9900024,1,
TWN_Item_Event_ExpBoost_0003,9900025,1,
TWN_Item_Skill_Event_Buff_01_Repeat,9900026,1,
TWN_Item_Skill_Event_Buff_02_Repeat,9900027,1,
TWN_Item_Skill_Event_Buff_03_Repeat,9900028,1,
TWN_Item_Skill_Event_Buff_04_Repeat,9900029,1,
ME_JinSeoYeon_None_Smash_SoulMask,190000001,1,Twilight Slash
ME_JinSeoYeon_None_SkyBlade_SoulMask,190000002,1,Tempest Strike
ME_JinSeoYeon_None_SkyWave_SoulMask,190000003,1,Tempest Wave
ME_JinSeoYeon_None_SkySword_SoulMask,190000004,1,Tempest Flash
ME_JinSeoYeon_None_Inhalation_SoulMask,190000005,1,Tempest Choke
ME_JinSeoYeon_None_SkyExplosion_SoulMask,190000006,1,Chi Nova
ME_JinSeoYeon_None_Dash_SoulMask,190000007,1,Blade Rush
ME_JinSeoYeon_None_LowSlash_SoulMask,190000008,1,Whirl
ME_JinSeoYeon_None_SkyDance_SoulMask,190000009,1,Heavenly Dance
ME_JinSeoYeon_None_SpinLight_SoulMask,190000010,1,Lightning
ME_JinSeoYeon_None_SwordDance_SoulMask,190000011,1,Blade Barrage
ME_JinSeoYeon_None_Warp_SoulMask,190000012,1,Blink Step
ME_JinSeoYeon_None_GroundG_SoulMask,190000013,1,Summon
ME_JinSeoYeon_None_Lightning_SoulMask,190000014,1,Lightning Rod
ME_JinSeoYeonM_None_MultiSmash_SoulMask,190000015,1,Black Rose Multiple Slash
ME_JinSeoYeonM_None_Fire_SoulMask,190000016,1,Black Rose Flame
ME_JinSeoYeonM_None_TornadoWave_SoulMask,190000017,1,Black Rose Tornado
ME_JinSeoYeonM_None_MultiShot_SoulMask,190000018,1,Black Rose Shot
ME_JinSeoYeonM_None_Lightning_SoulMask,190000019,1,Black Rose Lightning
ME_JinSeoYeonM_None_Uppercut_SoulMask,190000020,1,Black Rose Ascent
ME_JinSeoYeonM_None_Inhalation_SoulMask,190000021,1,Black Rose Choke
ME_JinSeoYeonM_None_Flower_SoulMask,190000022,1,Black Rose Fall
ME_JinSeoYeonM_None_Capture_SoulMask,190000023,1,Black Rose Shroud
ME_JinSeoYeonM_None_Explosion_SoulMask,190000024,1,Black Rose Explosion
ME_JinSeoYeonM_None_GhostFall_SoulMask,190000025,1,Illusion Drop
ME_JinSeoYeonM_None_DemonFall_SoulMask,190000026,1,Illusion Drop
ME_JinSeoYeonM_None_SkyDestroy_SoulMask,190000027,1,World Breaker
ME_JinSeoYeonM_None_MukHwaGround_SoulMask,190000028,1,Dark Veil
ME_JinSeoYeonM_None_Warp_SoulMask,190000029,1,Tackle
ME_JinSeoYeonM_None_Summon_SoulMask,190000030,1,Summon
ME_JinSeoYeonM_None_Center_SoulMask,190000031,1,Tackle
ME_JinSeoYeonM_None_MukHwaGround_Lv2_SoulMask,190000032,1,Dark Veil
ME_JinSeoYeonM_None_Fire_Lv2_SoulMask,190000033,1,Black Rose Flame
ME_JinSeoYeonM_None_MultiShot_Lv2_SoulMask,190000034,1,Black Rose Shot
ME_JinSeoYeonM_None_SkyDestroy_Berserk_SoulMask,190000035,1,World Breaker
SRD_B4_Hongseoggeun_None_HeavyPunch_SoulMask,190000036,1,Comet Strike
SRD_B4_Hongseoggeun_None_EarthWave_SoulMask,190000037,1,Ground Ripple
SRD_B4_Hongseoggeun_None_Uppercut_SoulMask,190000038,1,Uppercut
SRD_B4_Hongseoggeun_None_Trace_SoulMask,190000039,1,Chase
SRD_B4_Hongseoggeun_None_AreaAttack_SoulMask,190000040,1,Rising Dragon
SRD_B4_Hongseoggeun_None_SmashDown_SoulMask,190000041,1,Slam
SRD_B4_Hongseoggeun_None_JumpAttack_SoulMask,190000042,1,Flying Slam
SRD_B4_Hongseoggeun_None_CatchDrop_SoulMask,190000043,1,Pulverize
SRD_B4_Hongseoggeun_None_IceExplosion1_SoulMask,190000044,1,Convergence
SRD_B4_Hongseoggeun_None_IceExplosion2_SoulMask,190000045,1,Convergence
SRD_B4_Hongseoggeun_None_ForceGather_SoulMask,190000046,1,Focus Chi
SRD_B4_Hongseoggeun_None_StrongPunch_Left_5s_SoulMask,190000047,1,Divine Beam
SRD_B4_Hongseoggeun_None_SkyDestroy_Cast_SoulMask,190000048,1,Heavenly Smash
SRD_B4_Hongseoggeun_None_JumpGround_SoulMask,190000049,1,Front and Center
SRD_B4_Hongseoggeun_None_IceExplosion1_Dummy_SoulMask,190000050,1,Convergence
SRD_B4_Hongseoggeun_None_SkyDestroy_Left_Plus_SoulMask,190000051,1,Heavenly Smash
SRD_B4_Hongseoggeun_None_SkyDestroy_Right_Plus_SoulMask,190000052,1,Heavenly Smash
SRD_B4_Hongseoggeun_None_SkyDestroy_TwoHand_SoulMask,190000053,1,Heavenly Smash
SRD_B4_Hongseoggeun_None_SkyDestroy_Left_SoulMask,190000054,1,Heavenly Smash
SRD_B4_Hongseoggeun_None_SkyDestroy_Right_SoulMask,190000055,1,Heavenly Smash
SRD_B4_Hongseoggeun_None_StrongPunch_No_Left_5s_SoulMask,190000056,1,Divine Beam
SRD_B4_Hongseoggeun_None_StrongPunch_No_Right_5s_SoulMask,190000057,1,Divine Beam
SRD_B4_Hongseoggeun_None_StrongPunch_Right_5s_SoulMask,190000058,1,Divine Beam
SRD_B4_Hongseoggeun_None_Field_Left_5s_SoulMask,190000059,1,Pummel
SRD_B4_Hongseoggeun_None_Field_Right_5s_SoulMask,190000060,1,Pummel
SRD_B4_Hongseoggeun_None_SkyDestroy_kill_SoulMask,190000061,1,Heavenly Smash
SRD_B4_Hongseoggeun_None_Field_Left_5_3s_SoulMask,190000062,1,Pummel
SRD_B4_Hongseoggeun_None_Field_Right_5_3s_SoulMask,190000063,1,Pummel
SRD_B4_Hongseoggeun_None_IceExplosion2_kill_SoulMask,190000064,1,Convergence
SRD_B4_Hongseoggeun_None_StrongPunch_No_Left_5_3s_SoulMask,190000065,1,Divine Beam
SRD_B4_Hongseoggeun_None_StrongPunch_No_Right_5_3s_SoulMask,190000066,1,Divine Beam
SRD_B4_Hongseoggeun_None_SOC_SoulMask,190000067,1,
SRD_B4_Hongseoggeun_None_StrongPunch_Left_1s_SoulMask,190000068,1,Divine Beam
SRD_B4_Hongseoggeun_None_StrongPunch_Right_1s_SoulMask,190000069,1,Divine Beam
SRD_B4_Hongseoggeun_None_Field_Left_1s_SoulMask,190000070,1,Pummel
SRD_B4_Hongseoggeun_None_Field_Right_1s_SoulMask,190000071,1,Pummel
ME_SUA_B4_GatlingGunWoman_MagazineBomb_Berserk_Event_SoulMask,190000072,1,Magazine Explosion
ME_SUA_B4_GatlingGunWoman_None_AirDash_Event_SoulMask,190000073,1,Dive Bomb
ME_SUA_B4_GatlingGunWoman_None_BackDash_Event_SoulMask,190000074,1,Backstep
ME_SUA_B4_GatlingGunWoman_None_BulletBomb_Event_SoulMask,190000075,1,Grenade Storm
ME_SUA_B4_GatlingGunWoman_None_BulletDoubleFire1_Event_SoulMask,190000076,1,Multiple Shell Shot
ME_SUA_B4_GatlingGunWoman_None_BulletDoubleFire2_Event_SoulMask,190000077,1,Multiple Shell Shot
ME_SUA_B4_GatlingGunWoman_None_BulletFireJump1_Event_SoulMask,190000078,1,Gatling Jump
ME_SUA_B4_GatlingGunWoman_None_BulletFireJump2_Event_SoulMask,190000079,1,Gatling Jump
ME_SUA_B4_GatlingGunWoman_None_BulletJumping_Event_SoulMask,190000080,1,Rocket Jump
ME_SUA_B4_GatlingGunWoman_None_BulletRapidFire1_Event_SoulMask,190000081,1,Grenadier
ME_SUA_B4_GatlingGunWoman_None_BulletRapidFire1_CN_Event_SoulMask,190000082,1,Grenadier
ME_SUA_B4_GatlingGunWoman_None_BulletRapidFire2_Event_SoulMask,190000083,1,Grenadier
ME_SUA_B4_GatlingGunWoman_None_BulletRapidFire2_CN_Event_SoulMask,190000084,1,Grenadier
ME_SUA_B4_GatlingGunWoman_None_BulletRapidFire3_Event_SoulMask,190000085,1,Grenadier
ME_SUA_B4_GatlingGunWoman_None_BulletRapidFire3_CN_Event_SoulMask,190000086,1,Grenadier
ME_SUA_B4_GatlingGunWoman_None_BulletRapidFire4_Event_SoulMask,190000087,1,Grenadier
ME_SUA_B4_GatlingGunWoman_None_BulletRapidFire4_CN_Event_SoulMask,190000088,1,Grenadier
ME_SUA_B4_GatlingGunWoman_None_CallTiger_Event_SoulMask,190000089,1,Summon Saberfang
ME_SUA_B4_GatlingGunWoman_None_Gun1_Event_SoulMask,190000090,1,Multi-shooting Pistol
ME_SUA_B4_GatlingGunWoman_None_GunAirFire1_Event_SoulMask,190000091,1,Barrage
ME_SUA_B4_GatlingGunWoman_None_GunDash_Event_SoulMask,190000092,1,Heaven&apos;s Volley
ME_SUA_B4_GatlingGunWoman_None_GunDivingFire_Event_SoulMask,190000093,1,Bullet Rain
ME_SUA_B4_GatlingGunWoman_None_GunDivingFire_CN_Event_SoulMask,190000094,1,Bullet Rampage
ME_SUA_B4_GatlingGunWoman_None_GunFire_RB_Event_SoulMask,190000095,1,Gatling Gun
ME_SUA_B4_GatlingGunWoman_None_GunLowFire_Event_SoulMask,190000096,1,Sweeping Machine Gun
ME_SUA_B4_GatlingGunWoman_None_GunLowFire_CN_Event_SoulMask,190000097,1,Sweeping Machine Gun
ME_SUA_B4_GatlingGunWoman_None_IceBomb_Event_SoulMask,190000098,1,Ice Mine Explosion
ME_SUA_B4_GatlingGunWoman_None_IceBomb_Berserk1_Event_SoulMask,190000099,1,Ice Mine Explosion
ME_SUA_B4_GatlingGunWoman_None_IceBomb_Berserk2_Event_SoulMask,190000100,1,Ice Mine Explosion
ME_SUA_B4_GatlingGunWoman_None_IceMine_Event_SoulMask,190000101,1,Ice Mine
ME_SUA_B4_GatlingGunWoman_None_IceMineInstall_Event_SoulMask,190000102,1,Ice Mine
ME_SUA_B4_GatlingGunWoman_None_Jump_Event_SoulMask,190000103,1,Great Leap
ME_SUA_B4_GatlingGunWoman_None_MagazineBomb_Event_SoulMask,190000104,1,Magazine Explosion
ME_SUA_B4_GatlingGunWoman_None_MagazineBomb_Hide1_Event_SoulMask,190000105,1,Magazine Explosion
ME_SUA_B4_GatlingGunWoman_None_MagazineBomb_Hide2_Event_SoulMask,190000106,1,Magazine Explosion
ME_SUA_B4_GatlingGunWoman_None_MagazineBomb_Hide3_Event_SoulMask,190000107,1,Magazine Explosion
ME_SUA_B4_GatlingGunWoman_None_MagazineBomb_Hide4_Event_SoulMask,190000108,1,Magazine Explosion
ME_SUA_B4_GatlingGunWoman_None_MagazineBomb_Hide5_Event_SoulMask,190000109,1,Magazine Explosion
ME_SUA_B4_GatlingGunWoman_None_Steam_Event_SoulMask,190000110,1,Steam
ME_SUA_B4_GatlingGunWoman_None_Steam_CN_Event_SoulMask,190000111,1,Steam
ME_YukSon_None_PowerfulAttack_SoulMask,190000112,1,Swift Strike
ME_YukSon_None_HeavyPunch_SoulMask,190000113,1,Comet Strike
ME_YukSon_None_Counter_SoulMask,190000114,1,Ready Counter
ME_YukSon_None_Counter_Attack_SoulMask,190000115,1,Counter
ME_YukSon_None_BackDash_SoulMask,190000116,1,Move Back
ME_YukSon_None_Lowkick_SoulMask,190000117,1,Leg Sweep
ME_YukSon_None_ForceAttack_SoulMask,190000118,1,Crushing Air
ME_YukSon_None_PierceAttack_SoulMask,190000119,1,Swift Breakthrough
ME_YukSon_None_RearDash_SoulMask,190000120,1,Backstep
ME_YukSon_None_JumpAttack_SoulMask,190000121,1,Flying Slam
ME_YukSon_None_JumpGround_SoulMask,190000122,1,Move to Center
